-0.007955264,-19.8555907782,1506365255.4243,Time Diff,X dist,Y dist
-9.1968056108,-22.0290752833,1506365262.11817,0.0199999809,0.0243278215,0.0108192344
-9.2020067775,-21.9724297694,1506365262.14066,0.0224909782,0.0052011667,0.0566455139
-9.104563398,-21.869963848,1506365262.16065,0.0199930668,0.0974433796,0.1024659214
-9.1658240742,-21.976031306,1506365262.17942,0.0187699795,0.0612606763,0.106067458
-9.5021160916,-21.8351636207,1506365262.20071,0.0212860107,0.3362920173,0.1408676853
-9.5314077297,-21.9960555771,1506365262.22068,0.0199780464,0.0292916381,0.1608919565
-9.3664714141,-22.1717228395,1506365262.24193,0.021242857,0.1649363156,0.1756672623
-9.3323051428,-22.0201667809,1506365262.26317,0.0212481022,0.0341662713,0.1515560586
-9.7492802621,-22.0935729159,1506365262.28192,0.0187499523,0.4169751193,0.073406135
-9.4570935903,-22.1519268843,1506365262.30068,0.0187520981,0.2921866718,0.0583539684
-9.4662127376,-22.145766076,1506365262.33063,0.0299539566,0.0091191473,0.0061608083
-9.5052978279,-21.7779744739,1506365262.35062,0.0199918747,0.0390850903,0.367791602
-9.7423453752,-21.6562272162,1506365262.38184,0.031222105,0.2370475474,0.1217472577
-9.2651346888,-21.4557659456,1506365262.40184,0.0199990273,0.4772106864,0.2004612706
-9.18550512,-21.4349680792,1506365262.42194,0.0200939178,0.0796295688,0.0207978664
-9.3365996543,-21.3223921242,1506365262.44316,0.0212271214,0.1510945343,0.112575955
-9.4451382195,-21.0744491344,1506365262.47316,0.0299987793,0.1085385652,0.2479429898
-9.2533999492,-21.0613353136,1506365262.49316,0.0199980736,0.1917382704,0.0131138208
-9.3336341177,-20.9208277139,1506365262.51566,0.0225019455,0.0802341685,0.1405075997
-9.3247878115,-20.8310789865,1506365262.53442,0.0187540054,0.0088463061,0.0897487275
-9.1469138456,-20.7243712638,1506365262.55567,0.0212500095,0.177873966,0.1067077226
-9.1864889995,-20.6734662084,1506365262.57567,0.020001173,0.0395751539,0.0509050554
-9.4912685553,-20.7099817094,1506365262.59565,0.0199818611,0.3047795558,0.0365155011
-9.1882635012,-20.7319884853,1506365262.61316,0.0175130367,0.3030050541,0.0220067758
-9.2055891666,-20.7384826996,1506365262.63692,0.0237569809,0.0173256654,0.0064942143
-9.3254173887,-20.6810713426,1506365262.65571,0.0187931061,0.1198282222,0.057411357
-9.6173302215,-20.6671766384,1506365262.67942,0.0237019062,0.2919128327,0.0138947041
-9.1859846638,-20.5759895748,1506365262.70691,0.0274980068,0.4313455577,0.0911870636
-9.5198025598,-20.5811769093,1506365262.72952,0.0226049423,0.333817896,0.0051873345
-9.4075368582,-20.5626012509,1506365262.74827,0.0187499523,0.1122657017,0.0185756584
-9.6706212252,-20.7689830164,1506365262.76816,0.0198950768,0.2630843671,0.2063817655
-9.7182337542,-20.8552686229,1506365262.79941,0.0312509537,0.0476125289,0.0862856065
-9.8385347993,-21.0445144382,1506365262.81941,0.0199980736,0.1203010452,0.1892458152
-10.0148194788,-21.4245186595,1506365262.83941,0.0200009346,0.1762846795,0.3800042213
-9.8354878975,-21.5695674079,1506365262.86191,0.0225009918,0.1793315813,0.1450487484
-9.9890862864,-21.7621308717,1506365262.88066,0.0187470913,0.1535983889,0.1925634638
-10.2369847338,-22.2212413113,1506365262.90441,0.0237488747,0.2478984474,0.4591104396
-10.3240702657,-22.4460322387,1506365262.93442,0.0300102234,0.0870855319,0.2247909274
-10.3515720136,-22.6653795825,1506365262.96192,0.0275018215,0.0275017479,0.2193473438
-10.4219151104,-22.682725613,1506365262.99195,0.0300281048,0.0703430968,0.0173460305
-10.2267830905,-22.758271269,1506365263.01441,0.0224618912,0.1951320199,0.0755456561
-10.4079668608,-22.7102923867,1506365263.03316,0.0187511444,0.1811837702,0.0479788823
-10.4883314531,-22.5551923864,1506365263.05316,0.0199990273,0.0803645923,0.1551000003
-10.5149656231,-22.5350768106,1506365263.07316,0.0199999809,0.02663417,0.0201155758
-10.2519020161,-22.3096614281,1506365263.09441,0.0212509632,0.263063607,0.2254153826
-9.9333855844,-21.8992078287,1506365263.11443,0.0200140476,0.3185164317,0.4104535994
-9.8026088899,-21.9721680399,1506365263.13441,0.0199840069,0.1307766945,0.0729602112
-9.7518362556,-21.8377502524,1506365263.15691,0.0224938393,0.0507726342,0.1344177875
-9.8440184316,-21.5161879432,1506365263.17566,0.0187571049,0.092182176,0.3215623092
-9.5713787908,-21.6552074449,1506365263.20566,0.0300009251,0.2726396408,0.1390195017
-9.5976344459,-21.4117867836,1506365263.2257,0.0200340748,0.0262556552,0.2434206613
-9.0913765446,-21.2565138802,1506365263.24691,0.0212118626,0.5062579014,0.1552729035
-8.8807242185,-20.8828898527,1506365263.26691,0.0199999809,0.210652326,0.3736240275
-8.8880091989,-20.4095020833,1506365263.28691,0.0200002193,0.0072849804,0.4733877694
-8.6902606511,-19.7795129317,1506365263.30692,0.0200099945,0.1977485479,0.6299891516
-8.4226662932,-18.5146786369,1506365263.32817,0.0212488174,0.2675943578,1.2648342949
-8.0106026201,-17.901588242,1506365263.34941,0.0212421417,0.4120636731,0.6130903949
-7.4580700798,-17.3227869259,1506365263.36816,0.0187449455,0.5525325403,0.5788013161
-7.477945948,-16.9272029187,1506365263.38816,0.0200009346,0.0198758682,0.3955840072
-7.3694715574,-15.8759955694,1506365263.40818,0.0200281143,0.1084743906,1.0512073493
-7.3054643179,-15.4167406181,1506365263.42942,0.0212328434,0.0640072395,0.4592549512
-7.1858535914,-14.793749493,1506365263.44943,0.0200181007,0.1196107265,0.6229911252
-7.4184403796,-14.2359302827,1506365263.47067,0.0212330818,0.2325867882,0.5578192103
-7.3069081399,-13.3545848518,1506365263.48942,0.018750906,0.1115322397,0.8813454309
-7.4106925231,-13.1162005269,1506365263.51193,0.0225110054,0.1037843832,0.2383843249
-7.5849723986,-13.0411276077,1506365263.53066,0.0187280178,0.1742798755,0.0750729191
-7.5305135628,-12.9815947415,1506365263.55191,0.0212509632,0.0544588358,0.0595328663
-7.4417796608,-12.5956611348,1506365263.57066,0.0187461376,0.0887339021,0.3859336067
-7.4905557321,-12.4817338782,1506365263.60191,0.0312538147,0.0487760713,0.1139272565
-7.482002754,-12.6048979196,1506365263.62315,0.0212450027,0.0085529781,0.1231640414
-7.3672761666,-12.7187730058,1506365263.6444,0.0212440491,0.1147265874,0.1138750861
-7.2703577833,-13.0267034436,1506365263.66316,0.0187621117,0.0969183833,0.3079304379
-7.6506665372,-12.8469196888,1506365263.68443,0.0212669373,0.380308754,0.1797837548
-7.5234547982,-12.9696157626,1506365263.70442,0.01998806,0.127211739,0.1226960737
-7.1986513583,-13.2698893667,1506365263.72441,0.0199918747,0.3248034399,0.3002736042
-6.9911219911,-13.5094771486,1506365263.74441,0.0200059414,0.2075293673,0.2395877819
-6.972919411,-13.9112010306,1506365263.76567,0.0212571621,0.01820258,0.401723882
-7.0271299313,-14.3734166072,1506365263.78443,0.0187599659,0.0542105203,0.4622155766
-7.4108788777,-14.7696680473,1506365263.80441,0.0199780464,0.3837489464,0.3962514401
-7.3222559201,-15.1126121205,1506365263.82572,0.0213119984,0.0886229576,0.3429440732
-7.8275237009,-15.6559364679,1506365263.84566,0.0199348927,0.5052677808,0.5433243474
-8.1137693434,-15.8428432972,1506365263.86566,0.0200030804,0.2862456426,0.1869068293
-7.912217233,-16.0120788702,1506365263.88567,0.0200090408,0.2015521104,0.169235573
-8.2187765537,-16.1970052269,1506365263.90693,0.0212628841,0.3065593207,0.1849263567
-8.0733009252,-16.3662610101,1506365263.92818,0.0212540627,0.1454756285,0.1692557833
-7.985776807,-16.4731256917,1506365263.94815,0.0199649334,0.0875241182,0.1068646816
-7.9994336635,-16.5072628497,1506365263.96816,0.0200099945,0.0136568564,0.034137158
-7.7571434081,-16.4693164474,1506365263.9894,0.0212440491,0.2422902554,0.0379464023
-8.0059670022,-16.6497583815,1506365264.00816,0.0187549591,0.2488235941,0.1804419341
-7.7952658188,-16.7271201532,1506365264.02941,0.0212490559,0.2107011834,0.0773617717
-7.8404750418,-16.6885249559,1506365264.04941,0.0199999809,0.045209223,0.0385951973
-7.8327908962,-16.8385984077,1506365264.06952,0.0201089382,0.0076841456,0.1500734518
-7.4646216747,-16.5968200622,1506365264.09066,0.0211391449,0.3681692215,0.2417783456
-7.6287521345,-16.2931440991,1506365264.10941,0.0187540054,0.1641304598,0.303675963
-7.3822194944,-16.0934271946,1506365264.13065,0.021242857,0.2465326402,0.1997169045
-7.2916595525,-15.9275082707,1506365264.1519,0.0212509632,0.0905599419,0.1659189239
-7.0569094918,-15.6591352567,1506365264.17065,0.0187501907,0.2347500606,0.268373014
-6.8105949829,-15.59684308,1506365264.19815,0.0274968147,0.246314509,0.0622921767
-6.9631620318,-15.1042987749,1506365264.2219,0.0237500668,0.1525670489,0.4925443051
-6.7657074027,-15.1083999959,1506365264.2419,0.020004034,0.197454629,0.004101221
-7.0375729373,-14.9945718096,1506365264.2644,0.0225000381,0.2718655346,0.1138281863
-6.7808486882,-14.7824443265,1506365264.28315,0.0187468529,0.256724249,0.2121274832
-6.6194085274,-14.6005895506,1506365264.30315,0.020004034,0.1614401608,0.1818547758
-6.685118585,-14.5115176227,1506365264.32315,0.0199949741,0.0657100576,0.089071928
-6.8690580491,-14.2643883015,1506365264.34441,0.0212581158,0.1839394641,0.2471293211
-6.7542198683,-14.3258264349,1506365264.36696,0.0225529671,0.1148381808,0.0614381334
-6.7235072807,-14.1664687086,1506365264.38445,0.0174849033,0.0307125876,0.1593577263
-6.8483649261,-14.3932453763,1506365264.4057,0.0212550163,0.1248576454,0.2267766677
-6.9933966682,-14.4604065992,1506365264.42447,0.0187690258,0.1450317421,0.0671612229
-7.1658956596,-14.6263120191,1506365264.44569,0.0212221146,0.1724989915,0.1659054198
-6.9089591526,-14.7842969306,1506365264.47567,0.0299789906,0.256936507,0.1579849115
-6.9317510367,-15.2022763617,1506365264.49572,0.0200459957,0.022791884,0.4179794311
-7.214067946,-15.3009492691,1506365264.51696,0.0212390423,0.2823169093,0.0986729074
-7.0735463162,-15.3724260971,1506365264.5369,0.0199398994,0.1405216298,0.071476828
-7.160303747,-15.6502851841,1506365264.55692,0.0200269222,0.0867574308,0.277859087
-7.308568767,-15.7589368704,1506365264.57689,0.0199651718,0.14826502,0.1086516863
-7.1606465285,-15.5240527864,1506365264.5994,0.0225119591,0.1479222386,0.234884084
-7.3157502934,-15.6660279439,1506365264.61958,0.0201809406,0.1551037649,0.1419751575
-7.295233875,-15.8230149858,1506365264.63818,0.0185940266,0.0205164184,0.156987042
-7.2342674187,-16.1318482965,1506365264.6582,0.0200250149,0.0609664563,0.3088333106
-6.9481550173,-16.1624037844,1506365264.68946,0.0312628746,0.2861124014,0.030555488
-6.9366256093,-16.1500394739,1506365264.71066,0.021198988,0.011529408,0.0123643105
-7.0907677548,-16.1267704965,1506365264.72952,0.0188570023,0.1541421455,0.0232689774
-6.5984482906,-16.3259886195,1506365264.75192,0.0223991871,0.4923194642,0.1992181229
-6.5854256608,-16.2604222709,1506365264.77067,0.0187478065,0.0130226298,0.0655663486
-6.2302484737,-16.3183954857,1506365264.79066,0.0199940205,0.3551771871,0.0579732148
-6.3522305775,-16.3365818244,1506365264.8119,0.0212430954,0.1219821038,0.0181863387
-6.3581299549,-16.333653004,1506365264.83322,0.0213179588,0.0058993773,0.0029288205
-6.0886865545,-16.4074190974,1506365264.85468,0.021458149,0.2694434004,0.0737660934
-6.2802375379,-16.0513935849,1506365264.87314,0.0184588432,0.1915509834,0.3560255125
-6.5339013397,-16.2383078347,1506365264.89194,0.0188059807,0.2536638019,0.1869142498
-6.5734357189,-16.0381296399,1506365264.91321,0.0212621689,0.0395343792,0.2001781949
-6.6620443946,-15.9720057317,1506365264.93318,0.019974947,0.0886086757,0.0661239081
-6.8294101478,-15.9610962294,1506365264.95319,0.0200128555,0.1673657532,0.0109095023
-6.7864894033,-15.8682826222,1506365264.97572,0.0225260258,0.0429207445,0.0928136072
-6.6913738661,-15.8562757095,1506365264.99461,0.0188910961,0.0951155372,0.0120069127
-7.0873805502,-15.7762128019,1506365265.01457,0.0199589729,0.3960066841,0.0800629076
-7.1443960954,-15.8447254217,1506365265.03459,0.0200181007,0.0570155452,0.0685126197
-7.522485947,-15.7141121851,1506365265.05456,0.0199699402,0.3780898516,0.1306132366
-7.3927309187,-15.6417445083,1506365265.07689,0.0223360062,0.1297550282,0.0723676768
-7.8761909327,-15.9782676194,1506365265.09689,0.0199940205,0.4834600139,0.3365231111
-7.9680245823,-15.8793544109,1506365265.11566,0.01876688,0.0918336496,0.0989132085
-8.2364233259,-15.9256543496,1506365265.1369,0.0212459564,0.2683987436,0.0462999388
-8.2510181054,-15.870959432,1506365265.15961,0.0227110386,0.0145947795,0.0546949176
-8.7690559309,-16.1277991381,1506365265.17821,0.0185940266,0.5180378255,0.2568397061
-8.4594114638,-16.1477802507,1506365265.19695,0.0187470913,0.3096444671,0.0199811126
-9.0091956764,-16.2954347638,1506365265.21695,0.0200009346,0.5497842126,0.1476545131
-9.0388659865,-16.314163038,1506365265.2382,0.0212450027,0.0296703101,0.0187282742
-8.895133334,-16.789984331,1506365265.26196,0.0237569809,0.1437326525,0.475821293
-8.9840451569,-16.7396924966,1506365265.28819,0.0262310505,0.0889118229,0.0502918344
-9.5640275193,-16.992285773,1506365265.30958,0.0213918686,0.5799823624,0.2525932763
-9.8666069632,-17.0414832332,1506365265.32954,0.0199580193,0.3025794439,0.0491974602
-9.7656090803,-17.3157701392,1506365265.34953,0.0199949741,0.1009978829,0.2742869061
-9.9170949946,-17.2575444589,1506365265.36952,0.0199890137,0.1514859143,0.0582256803
-9.9843722312,-17.8821600261,1506365265.39063,0.0211081505,0.0672772366,0.6246155672
-10.5009737612,-18.2173355534,1506365265.41188,0.0212550163,0.51660153,0.3351755273
-10.4787828804,-18.2911864367,1506365265.43063,0.0187489986,0.0221908808,0.0738508833
-10.3352476018,-18.6903115517,1506365265.45191,0.0212788582,0.1435352786,0.399125115
-11.3235002886,-19.5322490603,1506365265.4907,0.0387880802,0.9882526868,0.8419375086
-11.3319523481,-20.3310719191,1506365265.51188,0.0211780071,0.0084520595,0.7988228588
-11.3503649109,-20.8728499553,1506365265.5319,0.0200169086,0.0184125628,0.5417780362
-11.4832398411,-21.4927217058,1506365265.5519,0.0200049877,0.1328749302,0.6198717505
-11.5210212515,-21.6683553357,1506365265.57314,0.0212440491,0.0377814104,0.1756336299
-11.6158388998,-21.4402995583,1506365265.59566,0.022518158,0.0948176483,0.2280557774
-11.6906741874,-21.4511476307,1506365265.61452,0.0188558102,0.0748352876,0.0108480724
-11.7090719564,-21.8358575567,1506365265.63457,0.0200510025,0.018397769,0.384709926
-11.8133934062,-21.8436985979,1506365265.65452,0.0199489594,0.1043214498,0.0078410412
-11.4383428308,-21.9568356646,1506365265.67566,0.0211420059,0.3750505754,0.1131370666
-11.9191488187,-22.1204579442,1506365265.69452,0.0188581944,0.4808059879,0.1636222796
-11.5481406226,-21.9760551676,1506365265.71563,0.0211129189,0.3710081961,0.1444027765
-11.8304290632,-22.0299903743,1506365265.73452,0.0188848972,0.2822884406,0.0539352066
-11.8620799772,-21.7819118303,1506365265.75568,0.0211620331,0.031650914,0.2480785439
-11.3895285342,-21.5960665541,1506365265.77688,0.0212061405,0.472551443,0.1858452762
-11.5436751067,-20.9985394369,1506365265.79568,0.0187928677,0.1541465725,0.5975271172
-11.4362098436,-20.5819878359,1506365265.81568,0.0199999809,0.107465263,0.416551601
-11.0289139038,-20.2295207804,1506365265.83691,0.0212361813,0.4072959399,0.3524670555
-11.0370289513,-19.943717688,1506365265.85707,0.0201559067,0.0081150476,0.2858030924
-11.0532062026,-19.1569935353,1506365265.87816,0.0210878849,0.0161772513,0.7867241528
-10.7357873178,-18.3810975617,1506365265.90706,0.0289051533,0.3174188848,0.7758959736
-11.317329644,-17.7061484955,1506365265.92819,0.0211288929,0.5815423262,0.6749490662
-10.9304201823,-17.4390690051,1506365265.94819,0.0199961662,0.3869094617,0.2670794904
-11.1101809629,-16.611187895,1506365265.9682,0.0200088024,0.1797607806,0.8278811101
-10.5836226522,-15.8495582753,1506365265.98818,0.0199840069,0.5265583107,0.7616296197
-10.5406873418,-15.4793683431,1506365266.0107,0.0225169659,0.0429353104,0.3701899322
-10.0550355003,-15.2224004491,1506365266.0332,0.0225012302,0.4856518415,0.256967894
-10.4674536194,-14.8519036855,1506365266.06068,0.0274808407,0.4124181191,0.3704967636
-10.3193086339,-14.9665271126,1506365266.08204,0.0213611126,0.1481449855,0.1146234271
-10.2769186393,-14.8691734448,1506365266.10318,0.0211369991,0.0423899945,0.0973536678
-10.1811477013,-14.9911996488,1506365266.12068,0.0175018311,0.095770938,0.1220262039
-9.7981819191,-15.4733876309,1506365266.14208,0.0214030743,0.3829657822,0.4821879821
-9.9451407164,-15.5751905999,1506365266.16193,0.0198500156,0.1469587973,0.1018029691
-10.0974193529,-15.2019984453,1506365266.18318,0.0212490559,0.1522786366,0.3731921546
-10.0025266417,-14.9304628021,1506365266.20193,0.0187499523,0.0948927112,0.2715356432
-9.7824599661,-14.8222526045,1506365266.22193,0.0200009346,0.2200666756,0.1082101976
-9.9798103686,-14.8071346362,1506365266.24193,0.0199949741,0.1973504024,0.0151179684
-9.8784496022,-14.7221440345,1506365266.26315,0.0212230682,0.1013607663,0.0849906017
-10.2667086845,-14.8785216506,1506365266.2845,0.021351099,0.3882590823,0.1563776161
-10.1364379261,-14.7520556024,1506365266.30314,0.018640995,0.1302707584,0.1264660482
-10.3922513715,-14.7060815833,1506365266.32453,0.0213859081,0.2558134454,0.0459740191
-10.3240057535,-14.6822331727,1506365266.34577,0.0212371349,0.068245618,0.0238484106
-10.5782088568,-14.5437425905,1506365266.36452,0.0187499523,0.2542031032,0.1384905821
-9.9856888346,-14.3852275774,1506365266.3883,0.0237870216,0.5925200221,0.1585150131
-10.6420097471,-14.1003304558,1506365266.40813,0.0198259354,0.6563209125,0.2848971216
41.6167077646,-46.0275213796,1506365266.42701,0.0188848972,52.2587175117,31.9271909238
-10.4489854069,-13.1006531509,1506365266.44577,0.018761158,52.0656931716,32.9268682286
-10.2008915785,-12.5416069772,1506365266.46577,0.0199978352,0.2480938284,0.5590461738
-10.5655441343,-12.2234974592,1506365266.48703,0.02125597,0.3646525558,0.318109518
-10.6406526149,-11.6670942585,1506365266.51701,0.0299801826,0.0751084806,0.5564032007
-10.1620871621,-11.3505083503,1506365266.53829,0.021281004,0.4785654527,0.3165859082
-10.4651157361,-10.6641980047,1506365266.55701,0.018723011,0.303028574,0.6863103457
-10.7353148968,-10.5886698784,1506365266.57827,0.0212550163,0.2701991606,0.0755281263
-10.6535673707,-10.5422243356,1506365266.59826,0.0199959278,0.0817475261,0.0464455428
-11.1473793895,-10.2184568654,1506365266.62827,0.0300018787,0.4938120188,0.3237674702
-11.1351918284,-10.1615850568,1506365266.64951,0.0212481022,0.0121875611,0.0568718086
-11.4416521958,-9.6251313685,1506365266.66951,0.0199968815,0.3064603674,0.5364536883
-11.9407429714,-9.859350741,1506365266.69318,0.0236690044,0.4990907756,0.2342193725
-11.9359938567,-9.9114037973,1506365266.71203,0.0188550949,0.0047491147,0.0520530563
-12.2916962514,-9.9646176523,1506365266.74081,0.0287799835,0.3557023947,0.053213855
-12.5284695263,-10.197455269,1506365266.75956,0.0187461376,0.2367732749,0.2328376168
-12.7484830009,-10.2052770831,1506365266.78077,0.0212128162,0.2200134746,0.0078218141
-12.8807842967,-10.703215123,1506365266.80192,0.0211510658,0.1323012958,0.4979380398
