5.2691346291,88.304326877,1506367125.16607,Time,X,Y
41.8681754502,39.8868071945,1506367146.64031,0.0174360275,0.5983934982,0.2086847883
41.2928060225,39.642757616,1506367146.66399,0.0236780643,0.5753694277,0.2440495786
39.2709379363,38.2664814477,1506367146.69293,0.0289449692,2.0218680862,1.3762761683
39.2635885825,37.8833975039,1506367146.71152,0.0185930729,0.0073493537,0.3830839438
35.3499954289,37.4474200242,1506367146.73406,0.0225360394,3.9135931536,0.4359774797
33.2018228164,36.7540960218,1506367146.75151,0.0174508095,2.1481726124,0.6933240024
30.5973212405,36.2843861373,1506367146.7741,0.0225861073,2.6045015759,0.4697098845
28.5893840802,35.3212882406,1506367146.79407,0.0199730396,2.0079371603,0.9630978967
26.0779833871,34.7331896345,1506367146.81657,0.0224988461,2.5114006931,0.5880986061
18.7048576493,33.4420650485,1506367146.83531,0.0187380314,7.3731257378,1.291124586
14.6257304162,33.3824262056,1506367146.85535,0.020045042,4.0791272331,0.0596388429
11.1529326618,33.9675343131,1506367146.87658,0.0212259293,3.4727977544,0.5851081075
7.8534070961,37.6137879257,1506367146.90655,0.0299770832,3.2995255657,3.6462536126
5.695313886,39.4624133359,1506367146.9265,0.0199449062,2.1580932101,1.8486254102
-0.3106785544,40.9663431125,1506367146.95292,0.0264210701,6.0059924404,1.5039297766
-3.5465193143,41.4380186658,1506367146.97656,0.0236401558,3.2358407599,0.4716755532
-9.6324400569,41.5702310273,1506367146.99799,0.0214259624,6.0859207426,0.1322123616
-12.1654016087,42.5155570463,1506367147.01795,0.019961834,2.5329615518,0.9453260189
-14.7272344293,43.6594211434,1506367147.03793,0.0199801922,2.5618328206,1.1438640972
-19.3221789757,45.0890410136,1506367147.06903,0.0311059952,4.5949445464,1.4296198702
-20.4231380353,45.8369696897,1506367147.09297,0.0239348412,1.1009590597,0.7479286761
-23.1353628696,45.9017443411,1506367147.1253,0.032335043,2.7122248342,0.0647746514
-24.8546384258,45.51231878,1506367147.15031,0.0250051022,1.7192755562,0.3894255611
-24.9737716474,44.9119830815,1506367147.17157,0.0212578773,0.1191332216,0.6003356985
-25.166010484,43.283595962,1506367147.19025,0.0186800957,0.1922388366,1.6283871195
-24.364959969,41.9999303899,1506367147.2103,0.0200500488,0.801050515,1.2836655721
-24.3825209965,40.718399905,1506367147.23295,0.0226538181,0.0175610275,1.281530485
-22.7583078144,37.7032641553,1506367147.26288,0.0299241543,1.624213182,3.0151357497
-21.3159279192,35.6327633171,1506367147.28403,0.0211570263,1.4423798952,2.0705008382
-21.3159279192,35.6327633171,1506367147.30154,0.0175118446,0,0
-20.0788508389,34.247906408,1506367147.32534,0.0237970352,1.2370770804,1.3848569091
-19.6171527488,33.7695433588,1506367147.34397,0.018625021,0.4616980901,0.4783630492
-19.0473931048,33.4305058291,1506367147.37789,0.0339260101,0.5697596441,0.3390375297
-18.9361542593,33.312803849,1506367147.3965,0.0186109543,0.1112388455,0.1177019801
-18.9361542593,33.312803849,1506367147.41403,0.0175230503,0,0
-18.6038172092,33.5518142181,1506367147.43402,0.0199930668,0.33233705,0.2390103691
-19.0006706837,33.6969855922,1506367147.45402,0.0199990273,0.3968534745,0.1451713741
-19.5499972946,33.9952820248,1506367147.47527,0.0212519169,0.5493266109,0.2982964326
-20.1510501082,33.6962787082,1506367147.50651,0.0312390327,0.6010528136,0.2990033166
-20.620041382,33.7714133111,1506367147.52798,0.0214669704,0.4689912738,0.0751346029
-20.8254853158,32.8511790969,1506367147.55541,0.0274310112,0.2054439337,0.9202342142
-20.7408139147,32.5856280795,1506367147.57789,0.022482872,0.0846714011,0.2655510174
-20.9134766028,31.5822995576,1506367147.59664,0.0187530518,0.1726626881,1.003328522
-21.4658803257,31.0421243031,1506367147.61789,0.0212459564,0.5524037228,0.5401752545
-21.3052737214,30.3388489898,1506367147.65037,0.0324821472,0.1606066042,0.7032753133
-21.3523342468,29.8593919963,1506367147.67789,0.0275189877,0.0470605253,0.4794569935
-21.3578171965,29.733384927,1506367147.69789,0.0199990273,0.0054829497,0.1260070692
-21.7442093914,29.7695515397,1506367147.7179,0.0200068951,0.3863921949,0.0361666127
-22.2180335855,29.5406445155,1506367147.74149,0.0235960484,0.4738241941,0.2289070242
-22.1992020943,29.5217590538,1506367147.76037,0.0188798904,0.0188314913,0.0188854617
-22.4452746747,29.3200325737,1506367147.78164,0.0212671757,0.2460725805,0.2017264801
-22.9973857404,29.5380031459,1506367147.8004,0.0187649727,0.5521110656,0.2179705722
-23.6454561074,29.6673902553,1506367147.81915,0.0187499523,0.648070367,0.1293871094
-24.2270188119,30.0977463187,1506367147.84289,0.0237400532,0.5815627045,0.4303560635
-24.4965199013,30.5607204314,1506367147.87289,0.0299918652,0.2695010894,0.4629741127
-24.5318225672,31.0358616293,1506367147.89289,0.0200080872,0.0353026659,0.4751411979
-24.5627994783,31.6440977451,1506367147.9129,0.0200068951,0.030976911,0.6082361158
-24.6447053558,32.3423080525,1506367147.94165,0.0287451744,0.0819058775,0.6982103074
-23.8271010488,33.1012179828,1506367147.97291,0.0312609673,0.8176043071,0.7589099304
-23.4974572856,33.4758182877,1506367147.99396,0.02105093,0.3296437632,0.3746003049
-23.2853207615,33.7544649362,1506367148.01293,0.0189681053,0.2121365241,0.2786466485
-23.0284120667,34.257926029,1506367148.03167,0.0187389851,0.2569086947,0.5034610928
-22.7365005893,34.6239248968,1506367148.05167,0.0200049877,0.2919114774,0.3659988678
-22.2750383561,34.6145173224,1506367148.07171,0.0200409889,0.4614622333,0.0094075745
-21.8176792508,34.6125776196,1506367148.09186,0.0201480389,0.4573591053,0.0019397028
-21.4978849132,34.7716417247,1506367148.11292,0.0210609436,0.3197943376,0.1590641051
-21.725900487,34.8609001304,1506367148.13417,0.0212450027,0.2280155738,0.0892584058
-21.6045312192,34.5378917917,1506367148.16417,0.0300018787,0.1213692678,0.3230083387
-21.5455437548,34.6038151465,1506367148.19411,0.0299391747,0.0589874644,0.0659233548
-20.681683967,34.467995366,1506367148.21413,0.0200209618,0.8638597878,0.1358197805
-20.5370503044,34.5324923906,1506367148.23671,0.0225789547,0.1446336625,0.0644970246
-20.7400885643,34.5596783317,1506367148.25658,0.0198788643,0.2030382599,0.0271859411
-20.5014824016,34.8706631375,1506367148.27543,0.0188472271,0.2386061626,0.3109848058
-19.7038696882,35.1053743465,1506367148.29906,0.0236299038,0.7976127134,0.234711209
-19.2508879852,35.4799826709,1506367148.31793,0.0188670158,0.452981703,0.3746083244
-19.1585327174,35.8110815186,1506367148.33793,0.0199990273,0.0923552678,0.3310988477
-18.6848936312,36.2109093297,1506367148.35792,0.0199959278,0.4736390862,0.3998278111
-18.4872745542,37.2287621201,1506367148.37665,0.0187261105,0.197619077,1.0178527904
-18.2471272706,37.6399114948,1506367148.3942,0.017551899,0.2401472836,0.4111493747
-18.1875258126,38.0690334529,1506367148.4142,0.0199999809,0.059601458,0.4291219581
-17.6903716829,38.4690796271,1506367148.43792,0.0237169266,0.4971541296,0.4000461742
-16.7130641734,39.2030192225,1506367148.45911,0.0211861134,0.9773075095,0.7339395954
-16.1873401549,39.4826671498,1506367148.47792,0.0188190937,0.5257240186,0.2796479273
-15.9959152938,39.9894759373,1506367148.49907,0.0211479664,0.191424861,0.5068087875
-15.2001626875,40.7695906484,1506367148.52793,0.0288569927,0.7957526063,0.7801147111
-15.3463194835,41.0685748804,1506367148.55168,0.0237519741,0.146156796,0.298984232
35.9256249859,80.5838415292,1506367148.57167,0.0199859142,51.2719444694,39.5152666488
-15.0013309391,41.436634088,1506367148.60034,0.0286729336,50.926955925,39.1472074412
-15.0487418825,41.6936331326,1506367148.62156,0.0212211609,0.0474109435,0.2569990446
-15.5475605406,41.6936608477,1506367148.64156,0.0199990273,0.4988186581,2.7715121291294E-005
-15.4571658548,41.7233104073,1506367148.6604,0.0188438892,0.0903946858,0.0296495596
-15.7837935552,42.0164772834,1506367148.68038,0.0199780464,0.3266277004,0.2931668761
-15.9474828714,42.4960472165,1506367148.71422,0.0338339806,0.1636893163,0.4795699332
-16.0883667509,42.6168103349,1506367148.73415,0.0199301243,0.1408838795,0.1207631184
-16.2572032159,42.8742722994,1506367148.75289,0.0187408924,0.1688364649,0.2574619645
-15.8754060215,42.6507166902,1506367148.78415,0.0312581062,0.3817971944,0.2235556093
-15.9931145337,42.2371400769,1506367148.81044,0.0262949467,0.1177085123,0.4135766133
-16.0485947831,41.3625854195,1506367148.83412,0.0236828327,0.0554802493,0.8745546573
-16.1990370463,41.145935589,1506367148.8541,0.0199751854,0.1504422632,0.2166498305
-16.37191835,40.7274504258,1506367148.88038,0.0262849331,0.1728813037,0.4184851633
-16.2065488414,39.8260590605,1506367148.9067,0.0263159275,0.1653695086,0.9013913653
-16.1078148686,39.0692159837,1506367148.92658,0.0198819637,0.0987339728,0.7568430768
-16.3644494795,38.0833281833,1506367148.9467,0.0201230049,0.2566346109,0.9858878004
-16.2437583935,37.7090625342,1506367148.96783,0.0211291313,0.120691086,0.374265649
-16.279860731,37.1198568345,1506367148.98798,0.0201480389,0.0361023375,0.5892056997
-15.9591722707,36.769825762,1506367149.00665,0.0186729431,0.3206884603,0.3500310725
-15.8386937209,35.9327093458,1506367149.02785,0.0211999416,0.1204785498,0.8371164162
-15.7340280775,35.7109112877,1506367149.0466,0.0187439919,0.1046656434,0.221798058
-15.4612267797,35.3425326578,1506367149.06791,0.0213170052,0.2728012978,0.3683786299
-15.2672572476,35.1579346838,1506367149.08913,0.0212161541,0.1939695321,0.184597974
-14.7984471238,35.2140304297,1506367149.10788,0.0187468529,0.4688101239,0.056095746
-14.4383773924,35.2776613889,1506367149.13038,0.0225019455,0.3600697313,0.0636309592
-14.4147770032,35.0928977886,1506367149.15044,0.0200550556,0.0236003892,0.1847636003
-14.1404619295,34.8240922819,1506367149.16911,0.0186741352,0.2743150737,0.2688055067
-14.3451994762,34.4053349997,1506367149.20038,0.0312747955,0.2047375467,0.4187572822
-14.166010853,34.2807181197,1506367149.22039,0.0200030804,0.1791886232,0.12461688
-14.4254360553,34.0371340006,1506367149.24038,0.0199940205,0.2594252022,0.2435841191
-14.2775350936,33.6514796461,1506367149.26038,0.0199949741,0.1479009617,0.3856543546
-14.2001021659,33.5808145797,1506367149.27914,0.0187649727,0.0774329277,0.0706650663
-14.061516237,33.3453177897,1506367149.30286,0.023720026,0.1385859288,0.23549679
-14.3814162144,33.1178014005,1506367149.32294,0.0200741291,0.3198999774,0.2275163893
-14.4039041485,33.1390334774,1506367149.34167,0.0187327862,0.0224879341,0.0212320769
-14.4718759124,33.1065349086,1506367149.36043,0.0187580585,0.0679717638,0.0324985688
-14.4699714712,32.9986212541,1506367149.38042,0.0199890137,0.0019044412,0.1079136545
-14.6344261564,32.8896271612,1506367149.40041,0.0199980736,0.1644546853,0.1089940928
-14.8623039427,33.1676353125,1506367149.42173,0.021312952,0.2278777863,0.2780081513
-14.6577658795,33.0948804326,1506367149.45042,0.0286910534,0.2045380632,0.0727548799
-14.9540780163,33.2784771069,1506367149.47411,0.0236918926,0.2963121368,0.1835966743
-14.9091515422,33.5421238641,1506367149.49284,0.0187351704,0.0449264741,0.2636467572
-14.7568098267,33.5415875456,1506367149.51541,0.0225679874,0.1523417155,0.0005363185
-14.5262061657,33.6093808279,1506367149.53413,0.0187129974,0.230603661,0.0677932823
-14.3035428715,33.6876189703,1506367149.55538,0.0212519169,0.2226632942,0.0782381424
-14.1786623891,33.0125600591,1506367149.58409,0.0287120342,0.1248804824,0.6750589112
-14.3200555435,32.3740271551,1506367149.60411,0.0200250149,0.1413931543,0.638532904
-14.1825166215,31.5309068556,1506367149.62785,0.0237388611,0.1375389219,0.8431202996
-15.0344868315,30.0986573917,1506367149.64788,0.020029068,0.8519702099,1.4322494638
-14.8541072641,29.4269795181,1506367149.68789,0.040004015,0.1803795673,0.6716778736
-15.0223773741,28.3193839595,1506367149.70661,0.0187211037,0.16827011,1.1075955586
-14.9108028197,27.1918357355,1506367149.72912,0.0225098133,0.1115745544,1.1275482239
-15.3792383844,26.7360243272,1506367149.75912,0.0300011635,0.4684355647,0.4558114083
-14.9014937845,26.8376307178,1506367149.77788,0.0187568665,0.4777445999,0.1016063906
-14.8266568952,26.8468844692,1506367149.79663,0.0187499523,0.0748368893,0.0092537515
-14.7225417654,26.784971869,1506367149.81793,0.0213081837,0.1041151298,0.0619126003
-14.3596184352,26.4509894774,1506367149.84794,0.0300018787,0.3629233302,0.3339823916
-14.5255568192,26.2880866534,1506367149.8679,0.0199649334,0.165938384,0.1629028239
-13.5924646598,26.2031425399,1506367149.88794,0.0200390816,0.9330921594,0.0849441136
-13.7921675659,26.3111463542,1506367149.90909,0.0211529732,0.1997029061,0.1080038144
-13.6778648549,26.6627912282,1506367149.94169,0.0325939655,0.114302711,0.3516448739
-13.7029586397,27.0211662004,1506367149.97044,0.0287489891,0.0250937848,0.3583749722
-13.6542392904,27.4497089992,1506367149.98919,0.0187501907,0.0487193493,0.4285427988
-13.8401563806,27.6621042506,1506367150.01542,0.0262358189,0.1859170902,0.2123952514
-13.7096051755,28.3292292253,1506367150.04168,0.0262560844,0.1305512051,0.6671249747
-14.1118192086,29.3132950641,1506367150.07417,0.0324940681,0.4022140331,0.9840658388
-14.339652096,29.8271933542,1506367150.09283,0.0186548233,0.2278328874,0.5138982901
-13.8492919707,31.4144124545,1506367150.12292,0.0300931931,0.4903601254,1.5872191003
-13.8942799647,33.4916660584,1506367150.14916,0.0262408257,0.044987994,2.077253604
-13.6362063028,34.8507014414,1506367150.17292,0.0237591267,0.2580736619,1.359035383
-13.7496053208,35.8606226748,1506367150.19293,0.0200150013,0.1133990181,1.0099212334
-13.489354806,35.8958684461,1506367150.21291,0.0199718475,0.2602505148,0.0352457712
-13.8078024596,35.6915903787,1506367150.23284,0.0199360847,0.3184476535,0.2042780674
-14.4194865285,36.0253430877,1506367150.26663,0.0337860584,0.6116840689,0.3337527091
-14.1545851454,36.6413677862,1506367150.29287,0.0262439251,0.2649013831,0.6160246984
-14.4767994057,36.9035683412,1506367150.31412,0.0212471485,0.3222142603,0.262200555
-14.3830310726,37.5560218312,1506367150.33536,0.0212368965,0.0937683331,0.65245349
-14.7798812428,37.494527223,1506367150.35541,0.0200560093,0.3968501702,0.0614946082
-15.4331278075,38.0690262437,1506367150.37538,0.0199658871,0.6532465647,0.5744990208
-15.4451793554,38.5166014265,1506367150.3979,0.0225172043,0.0120515479,0.4475751828
-15.3272639163,38.5521137595,1506367150.41919,0.021299839,0.1179154391,0.035512333
-15.7521120772,38.2926267781,1506367150.4379,0.0187010765,0.4248481609,0.2594869815
-15.7770066892,38.2032937924,1506367150.45913,0.0212309361,0.024894612,0.0893329857
-15.623253342,38.0152669444,1506367150.47914,0.0200099945,0.1537533472,0.1880268479
-15.930534234,37.2769485944,1506367150.50039,0.0212571621,0.307280892,0.7383183501
-16.493110843,36.2152666193,1506367150.52913,0.0287327766,0.562576609,1.0616819751
-16.5932199336,35.4472340759,1506367150.55035,0.0212230682,0.1001090906,0.7680325434
-16.2956508873,34.2463048776,1506367150.57412,0.0237710476,0.2975690463,1.2009291983
-16.37064371,33.0713090887,1506367150.60165,0.0275239944,0.0749928227,1.1749957889
-16.4123289144,32.5718025072,1506367150.62664,0.0249919891,0.0416852044,0.4995065814
-16.7579831209,31.6672700891,1506367150.65288,0.0262470245,0.3456542065,0.9045324181
-16.7553230594,31.4528793181,1506367150.67414,0.0212519169,0.0026600615,0.214390771
-16.6470360108,31.1796554569,1506367150.69412,0.0199820995,0.1082870486,0.2732238612
-16.4063966664,30.9400602658,1506367150.71289,0.0187740326,0.2406393444,0.2395951912
-16.6686269761,30.7423089643,1506367150.74413,0.0312418938,0.2622303097,0.1977513015
-16.4024945466,30.666100167,1506367150.7629,0.018761158,0.2661324295,0.0762087972
-16.5436681441,30.8675708399,1506367150.79279,0.0298988819,0.1411735976,0.2014706728
-16.470067045,31.0109141555,1506367150.81412,0.0213251114,0.0736010991,0.1433433157
-16.4985080979,31.2687854072,1506367150.84287,0.0287458897,0.0284410529,0.2578712517
-16.5358084767,31.5421370919,1506367150.86535,0.0224819183,0.0373003787,0.2733516847
-16.3682774823,31.6188566897,1506367150.88664,0.0212922096,0.1675309943,0.0767195978
-16.3682774823,31.6188566897,1506367150.90537,0.0187289715,0,0
-16.2498660197,31.6851362179,1506367150.92912,0.0237519741,0.1184114626,0.0662795282
-16.1349886364,31.8163450401,1506367150.95411,0.0249919891,0.1148773834,0.1312088222
-15.8893265962,31.8844622202,1506367150.97661,0.0224978924,0.2456620402,0.0681171802
-15.6729699358,32.1217453088,1506367150.99661,0.0199999809,0.2163566603,0.2372830886
-15.7264118078,31.9953727192,1506367151.01663,0.0200200081,0.053441872,0.1263725896
-15.2593393886,31.8457326348,1506367151.03661,0.0199811459,0.4670724193,0.1496400844
-14.9326403773,31.2432740668,1506367151.0591,0.0224900246,0.3266990113,0.602458568
-14.9220914241,31.0309033792,1506367151.07785,0.0187489986,0.0105489532,0.2123706877
-14.6051874755,30.6599791412,1506367151.09788,0.0200278759,0.3169039486,0.370924238
-14.5644708822,30.3579833002,1506367151.11913,0.021253109,0.0407165933,0.3019958409
-14.0258299983,29.5243369677,1506367151.13923,0.0200998783,0.5386408839,0.8336463326
-13.8163940401,29.7089297256,1506367151.15911,0.0198740959,0.2094359582,0.1845927579
-13.8339493445,29.3903091132,1506367151.18037,0.0212600231,0.0175553044,0.3186206124
-13.4514196352,29.5930537662,1506367151.2016,0.0212337971,0.3825297093,0.202744653
-13.4668809697,29.4812492573,1506367151.23288,0.0312800407,0.0154613345,0.1118045089
-13.3645748932,30.1761841134,1506367151.2616,0.0287201405,0.1023060764,0.6949348561
-13.1673792804,30.4383088567,1506367151.2816,0.0199999809,0.1971956128,0.2621247433
-12.6264585031,30.761950758,1506367151.30285,0.0212490559,0.5409207774,0.3236419013
-12.4661966727,31.1305626077,1506367151.32414,0.0212957859,0.1602618304,0.3686118497
-12.7610372884,32.0502085898,1506367151.35163,0.0274882317,0.2948406157,0.9196459821
-12.6115629215,32.5045462118,1506367151.3716,0.0199718475,0.1494743669,0.454337622
-12.335804615,33.2073105634,1506367151.39285,0.0212481022,0.2757583065,0.7027643516
-12.7735532976,34.6330889247,1506367151.41286,0.0200049877,0.4377486826,1.4257783613
-12.7579964562,35.4668945768,1506367151.44286,0.0300028324,0.0155568414,0.8338056521
-12.7485266826,36.574643726,1506367151.47285,0.0299921036,0.0094697736,1.1077491492
-12.6397657802,37.7102224437,1506367151.4941,0.0212500095,0.1087609024,1.1355787177
